INFO: [2021-02-05 23:03:40] genewalk.resources - Using /Users/yizhouyu/genewalk/resources as resource folder.
WARNING: [2021-02-05 23:03:41] genewalk.gene_lists - Could not get HGNC name for ID "","HGNCID"
INFO: [2021-02-06 01:49:29] genewalk.deepwalk - Walks for 23500/44205 nodes complete in 190.56s
INFO: [2021-02-06 01:49:29] genewalk.deepwalk - Walks for 23600/44205 nodes complete in 191.00s
INFO: [2021-02-06 01:49:30] genewalk.deepwalk - Walks for 23700/44205 nodes complete in 191.50s
INFO: [2021-02-06 01:49:30] genewalk.deepwalk - Walks for 23800/44205 nodes complete in 191.90s
INFO: [2021-02-06 01:49:31] genewalk.deepwalk - Walks for 23900/44205 nodes complete in 192.27s
INFO: [2021-02-06 01:49:31] genewalk.deepwalk - Walks for 24000/44205 nodes complete in 192.91s
INFO: [2021-02-06 01:49:32] genewalk.deepwalk - Walks for 24100/44205 nodes complete in 193.58s
INFO: [2021-02-06 01:49:33] genewalk.deepwalk - Walks for 24200/44205 nodes complete in 194.33s
INFO: [2021-02-06 01:49:33] genewalk.deepwalk - Walks for 24300/44205 nodes complete in 194.94s
INFO: [2021-02-06 01:49:34] genewalk.deepwalk - Walks for 24400/44205 nodes complete in 195.60s
INFO: [2021-02-06 01:49:34] genewalk.deepwalk - Walks for 24500/44205 nodes complete in 196.08s
INFO: [2021-02-06 01:49:35] genewalk.deepwalk - Walks for 24600/44205 nodes complete in 196.59s
INFO: [2021-02-06 01:49:35] genewalk.deepwalk - Walks for 24700/44205 nodes complete in 197.04s
INFO: [2021-02-06 01:49:36] genewalk.deepwalk - Walks for 24800/44205 nodes complete in 197.50s
INFO: [2021-02-06 01:49:36] genewalk.deepwalk - Walks for 24900/44205 nodes complete in 197.77s
INFO: [2021-02-06 01:49:36] genewalk.deepwalk - Walks for 25000/44205 nodes complete in 198.01s
INFO: [2021-02-06 01:49:37] genewalk.deepwalk - Walks for 25100/44205 nodes complete in 198.24s
INFO: [2021-02-06 01:49:37] genewalk.deepwalk - Walks for 25200/44205 nodes complete in 198.48s
INFO: [2021-02-06 01:49:37] genewalk.deepwalk - Walks for 25300/44205 nodes complete in 198.68s
INFO: [2021-02-06 01:49:37] genewalk.deepwalk - Walks for 25400/44205 nodes complete in 198.92s
INFO: [2021-02-06 01:49:37] genewalk.deepwalk - Walks for 25500/44205 nodes complete in 199.15s
INFO: [2021-02-06 01:49:38] genewalk.deepwalk - Walks for 25600/44205 nodes complete in 199.38s
INFO: [2021-02-06 01:49:38] genewalk.deepwalk - Walks for 25700/44205 nodes complete in 199.62s
INFO: [2021-02-06 01:49:38] genewalk.deepwalk - Walks for 25800/44205 nodes complete in 199.85s
INFO: [2021-02-06 01:49:39] genewalk.deepwalk - Walks for 25900/44205 nodes complete in 200.43s
INFO: [2021-02-06 01:49:39] genewalk.deepwalk - Walks for 26000/44205 nodes complete in 200.82s
INFO: [2021-02-06 01:49:39] genewalk.deepwalk - Walks for 26100/44205 nodes complete in 201.22s
INFO: [2021-02-06 01:49:40] genewalk.deepwalk - Walks for 26200/44205 nodes complete in 201.61s
INFO: [2021-02-06 01:49:40] genewalk.deepwalk - Walks for 26300/44205 nodes complete in 202.17s
INFO: [2021-02-06 01:49:41] genewalk.deepwalk - Walks for 26400/44205 nodes complete in 202.57s
INFO: [2021-02-06 01:49:41] genewalk.deepwalk - Walks for 26500/44205 nodes complete in 202.89s
INFO: [2021-02-06 01:49:41] genewalk.deepwalk - Walks for 26600/44205 nodes complete in 203.12s
INFO: [2021-02-06 01:49:42] genewalk.deepwalk - Walks for 26700/44205 nodes complete in 203.36s
INFO: [2021-02-06 01:49:42] genewalk.deepwalk - Walks for 26800/44205 nodes complete in 203.59s
INFO: [2021-02-06 01:49:42] genewalk.deepwalk - Walks for 26900/44205 nodes complete in 203.82s
INFO: [2021-02-06 01:49:42] genewalk.deepwalk - Walks for 27000/44205 nodes complete in 204.06s
INFO: [2021-02-06 01:49:43] genewalk.deepwalk - Walks for 27100/44205 nodes complete in 204.29s
INFO: [2021-02-06 01:49:44] genewalk.deepwalk - Walks for 27200/44205 nodes complete in 206.06s
INFO: [2021-02-06 01:49:45] genewalk.deepwalk - Walks for 27300/44205 nodes complete in 206.52s
INFO: [2021-02-06 01:49:45] genewalk.deepwalk - Walks for 27400/44205 nodes complete in 206.89s
INFO: [2021-02-06 01:49:46] genewalk.deepwalk - Walks for 27500/44205 nodes complete in 207.45s
INFO: [2021-02-06 01:49:46] genewalk.deepwalk - Walks for 27600/44205 nodes complete in 207.93s
INFO: [2021-02-06 01:49:47] genewalk.deepwalk - Walks for 27700/44205 nodes complete in 208.46s
INFO: [2021-02-06 01:49:47] genewalk.deepwalk - Walks for 27800/44205 nodes complete in 208.90s
INFO: [2021-02-06 01:49:48] genewalk.deepwalk - Walks for 27900/44205 nodes complete in 209.46s
INFO: [2021-02-06 01:49:48] genewalk.deepwalk - Walks for 28000/44205 nodes complete in 210.11s
INFO: [2021-02-06 01:49:49] genewalk.deepwalk - Walks for 28100/44205 nodes complete in 210.73s
INFO: [2021-02-06 01:49:49] genewalk.deepwalk - Walks for 28200/44205 nodes complete in 211.02s
INFO: [2021-02-06 01:49:50] genewalk.deepwalk - Walks for 28300/44205 nodes complete in 211.33s
INFO: [2021-02-06 01:49:50] genewalk.deepwalk - Walks for 28400/44205 nodes complete in 211.60s
INFO: [2021-02-06 01:49:50] genewalk.deepwalk - Walks for 28500/44205 nodes complete in 211.93s
INFO: [2021-02-06 01:49:51] genewalk.deepwalk - Walks for 28600/44205 nodes complete in 212.30s
INFO: [2021-02-06 01:49:51] genewalk.deepwalk - Walks for 28700/44205 nodes complete in 212.70s
INFO: [2021-02-06 01:49:52] genewalk.deepwalk - Walks for 28800/44205 nodes complete in 213.25s
INFO: [2021-02-06 01:49:52] genewalk.deepwalk - Walks for 28900/44205 nodes complete in 213.70s
INFO: [2021-02-06 01:49:52] genewalk.deepwalk - Walks for 29000/44205 nodes complete in 214.17s
INFO: [2021-02-06 01:49:53] genewalk.deepwalk - Walks for 29100/44205 nodes complete in 214.68s
INFO: [2021-02-06 01:49:53] genewalk.deepwalk - Walks for 29200/44205 nodes complete in 215.17s
INFO: [2021-02-06 01:49:54] genewalk.deepwalk - Walks for 29300/44205 nodes complete in 215.55s
INFO: [2021-02-06 01:49:54] genewalk.deepwalk - Walks for 29400/44205 nodes complete in 215.90s
INFO: [2021-02-06 01:49:55] genewalk.deepwalk - Walks for 29500/44205 nodes complete in 216.40s
INFO: [2021-02-06 01:49:55] genewalk.deepwalk - Walks for 29600/44205 nodes complete in 216.89s
INFO: [2021-02-06 01:49:56] genewalk.deepwalk - Walks for 29700/44205 nodes complete in 217.39s
INFO: [2021-02-06 01:49:56] genewalk.deepwalk - Walks for 29800/44205 nodes complete in 217.86s
INFO: [2021-02-06 01:49:57] genewalk.deepwalk - Walks for 29900/44205 nodes complete in 218.26s
INFO: [2021-02-06 01:49:57] genewalk.deepwalk - Walks for 30000/44205 nodes complete in 218.59s
INFO: [2021-02-06 01:49:57] genewalk.deepwalk - Walks for 30100/44205 nodes complete in 218.93s
INFO: [2021-02-06 01:49:58] genewalk.deepwalk - Walks for 30200/44205 nodes complete in 219.27s
INFO: [2021-02-06 01:49:58] genewalk.deepwalk - Walks for 30300/44205 nodes complete in 219.59s
INFO: [2021-02-06 01:49:58] genewalk.deepwalk - Walks for 30400/44205 nodes complete in 219.98s
INFO: [2021-02-06 01:49:59] genewalk.deepwalk - Walks for 30500/44205 nodes complete in 220.38s
INFO: [2021-02-06 01:49:59] genewalk.deepwalk - Walks for 30600/44205 nodes complete in 220.78s
INFO: [2021-02-06 01:49:59] genewalk.deepwalk - Walks for 30700/44205 nodes complete in 221.10s
INFO: [2021-02-06 01:50:00] genewalk.deepwalk - Walks for 30800/44205 nodes complete in 221.53s
INFO: [2021-02-06 01:50:00] genewalk.deepwalk - Walks for 30900/44205 nodes complete in 221.91s
INFO: [2021-02-06 01:50:01] genewalk.deepwalk - Walks for 31000/44205 nodes complete in 222.28s
INFO: [2021-02-06 01:50:01] genewalk.deepwalk - Walks for 31100/44205 nodes complete in 222.60s
INFO: [2021-02-06 01:50:01] genewalk.deepwalk - Walks for 31200/44205 nodes complete in 222.97s
INFO: [2021-02-06 01:50:02] genewalk.deepwalk - Walks for 31300/44205 nodes complete in 223.44s
INFO: [2021-02-06 01:50:02] genewalk.deepwalk - Walks for 31400/44205 nodes complete in 223.88s
INFO: [2021-02-06 01:50:03] genewalk.deepwalk - Walks for 31500/44205 nodes complete in 224.33s
INFO: [2021-02-06 01:50:03] genewalk.deepwalk - Walks for 31600/44205 nodes complete in 224.59s
INFO: [2021-02-06 01:50:03] genewalk.deepwalk - Walks for 31700/44205 nodes complete in 225.15s
INFO: [2021-02-06 01:50:04] genewalk.deepwalk - Walks for 31800/44205 nodes complete in 225.71s
INFO: [2021-02-06 01:50:05] genewalk.deepwalk - Walks for 31900/44205 nodes complete in 226.26s
INFO: [2021-02-06 01:50:05] genewalk.deepwalk - Walks for 32000/44205 nodes complete in 226.67s
INFO: [2021-02-06 01:50:05] genewalk.deepwalk - Walks for 32100/44205 nodes complete in 227.18s
INFO: [2021-02-06 01:50:06] genewalk.deepwalk - Walks for 32200/44205 nodes complete in 227.57s
INFO: [2021-02-06 01:50:06] genewalk.deepwalk - Walks for 32300/44205 nodes complete in 227.91s
INFO: [2021-02-06 01:50:07] genewalk.deepwalk - Walks for 32400/44205 nodes complete in 228.37s
INFO: [2021-02-06 01:50:07] genewalk.deepwalk - Walks for 32500/44205 nodes complete in 228.75s
INFO: [2021-02-06 01:50:07] genewalk.deepwalk - Walks for 32600/44205 nodes complete in 229.17s
INFO: [2021-02-06 01:50:08] genewalk.deepwalk - Walks for 32700/44205 nodes complete in 229.62s
INFO: [2021-02-06 01:50:08] genewalk.deepwalk - Walks for 32800/44205 nodes complete in 229.98s
INFO: [2021-02-06 01:50:09] genewalk.deepwalk - Walks for 32900/44205 nodes complete in 230.53s
INFO: [2021-02-06 01:50:09] genewalk.deepwalk - Walks for 33000/44205 nodes complete in 230.98s
INFO: [2021-02-06 01:50:10] genewalk.deepwalk - Walks for 33100/44205 nodes complete in 231.33s
INFO: [2021-02-06 01:50:10] genewalk.deepwalk - Walks for 33200/44205 nodes complete in 231.62s
INFO: [2021-02-06 01:50:10] genewalk.deepwalk - Walks for 33300/44205 nodes complete in 232.07s
INFO: [2021-02-06 01:50:11] genewalk.deepwalk - Walks for 33400/44205 nodes complete in 232.41s
INFO: [2021-02-06 01:50:11] genewalk.deepwalk - Walks for 33500/44205 nodes complete in 232.88s
INFO: [2021-02-06 01:50:12] genewalk.deepwalk - Walks for 33600/44205 nodes complete in 233.39s
INFO: [2021-02-06 01:50:12] genewalk.deepwalk - Walks for 33700/44205 nodes complete in 233.97s
INFO: [2021-02-06 01:50:13] genewalk.deepwalk - Walks for 33800/44205 nodes complete in 234.34s
INFO: [2021-02-06 01:50:13] genewalk.deepwalk - Walks for 33900/44205 nodes complete in 234.64s
INFO: [2021-02-06 01:50:13] genewalk.deepwalk - Walks for 34000/44205 nodes complete in 234.93s
INFO: [2021-02-06 01:50:14] genewalk.deepwalk - Walks for 34100/44205 nodes complete in 235.26s
INFO: [2021-02-06 01:50:14] genewalk.deepwalk - Walks for 34200/44205 nodes complete in 235.60s
INFO: [2021-02-06 01:50:14] genewalk.deepwalk - Walks for 34300/44205 nodes complete in 235.95s
INFO: [2021-02-06 01:50:15] genewalk.deepwalk - Walks for 34400/44205 nodes complete in 236.26s
INFO: [2021-02-06 01:50:15] genewalk.deepwalk - Walks for 34500/44205 nodes complete in 236.53s
INFO: [2021-02-06 01:50:15] genewalk.deepwalk - Walks for 34600/44205 nodes complete in 236.82s
INFO: [2021-02-06 01:50:15] genewalk.deepwalk - Walks for 34700/44205 nodes complete in 237.14s
INFO: [2021-02-06 01:50:16] genewalk.deepwalk - Walks for 34800/44205 nodes complete in 237.40s
INFO: [2021-02-06 01:50:16] genewalk.deepwalk - Walks for 34900/44205 nodes complete in 237.81s
INFO: [2021-02-06 01:50:17] genewalk.deepwalk - Walks for 35000/44205 nodes complete in 238.30s
INFO: [2021-02-06 01:50:17] genewalk.deepwalk - Walks for 35100/44205 nodes complete in 238.73s
INFO: [2021-02-06 01:50:17] genewalk.deepwalk - Walks for 35200/44205 nodes complete in 239.16s
INFO: [2021-02-06 01:50:18] genewalk.deepwalk - Walks for 35300/44205 nodes complete in 239.54s
INFO: [2021-02-06 01:50:18] genewalk.deepwalk - Walks for 35400/44205 nodes complete in 239.83s
INFO: [2021-02-06 01:50:18] genewalk.deepwalk - Walks for 35500/44205 nodes complete in 240.04s
INFO: [2021-02-06 01:50:19] genewalk.deepwalk - Walks for 35600/44205 nodes complete in 240.27s
INFO: [2021-02-06 01:50:19] genewalk.deepwalk - Walks for 35700/44205 nodes complete in 240.49s
INFO: [2021-02-06 01:50:19] genewalk.deepwalk - Walks for 35800/44205 nodes complete in 240.71s
INFO: [2021-02-06 01:50:19] genewalk.deepwalk - Walks for 35900/44205 nodes complete in 240.93s
INFO: [2021-02-06 01:50:19] genewalk.deepwalk - Walks for 36000/44205 nodes complete in 241.15s
INFO: [2021-02-06 01:50:20] genewalk.deepwalk - Walks for 36100/44205 nodes complete in 241.37s
INFO: [2021-02-06 01:50:20] genewalk.deepwalk - Walks for 36200/44205 nodes complete in 241.57s
INFO: [2021-02-06 01:50:20] genewalk.deepwalk - Walks for 36300/44205 nodes complete in 241.80s
INFO: [2021-02-06 01:50:20] genewalk.deepwalk - Walks for 36400/44205 nodes complete in 242.02s
INFO: [2021-02-06 01:50:21] genewalk.deepwalk - Walks for 36500/44205 nodes complete in 242.47s
INFO: [2021-02-06 01:50:21] genewalk.deepwalk - Walks for 36600/44205 nodes complete in 242.78s
INFO: [2021-02-06 01:50:21] genewalk.deepwalk - Walks for 36700/44205 nodes complete in 243.05s
INFO: [2021-02-06 01:50:22] genewalk.deepwalk - Walks for 36800/44205 nodes complete in 243.55s
INFO: [2021-02-06 01:50:22] genewalk.deepwalk - Walks for 36900/44205 nodes complete in 243.96s
INFO: [2021-02-06 01:50:23] genewalk.deepwalk - Walks for 37000/44205 nodes complete in 244.34s
INFO: [2021-02-06 01:50:23] genewalk.deepwalk - Walks for 37100/44205 nodes complete in 244.69s
INFO: [2021-02-06 01:50:23] genewalk.deepwalk - Walks for 37200/44205 nodes complete in 245.08s
INFO: [2021-02-06 01:50:24] genewalk.deepwalk - Walks for 37300/44205 nodes complete in 245.42s
INFO: [2021-02-06 01:50:24] genewalk.deepwalk - Walks for 37400/44205 nodes complete in 245.76s
INFO: [2021-02-06 01:50:24] genewalk.deepwalk - Walks for 37500/44205 nodes complete in 246.07s
INFO: [2021-02-06 01:50:25] genewalk.deepwalk - Walks for 37600/44205 nodes complete in 246.60s
INFO: [2021-02-06 01:50:25] genewalk.deepwalk - Walks for 37700/44205 nodes complete in 247.21s
INFO: [2021-02-06 01:50:26] genewalk.deepwalk - Walks for 37800/44205 nodes complete in 247.75s
INFO: [2021-02-06 01:50:27] genewalk.deepwalk - Walks for 37900/44205 nodes complete in 248.42s
INFO: [2021-02-06 01:50:27] genewalk.deepwalk - Walks for 38000/44205 nodes complete in 249.10s
INFO: [2021-02-06 01:50:28] genewalk.deepwalk - Walks for 38100/44205 nodes complete in 249.91s
INFO: [2021-02-06 01:50:29] genewalk.deepwalk - Walks for 38200/44205 nodes complete in 250.62s
INFO: [2021-02-06 01:50:30] genewalk.deepwalk - Walks for 38300/44205 nodes complete in 251.47s
INFO: [2021-02-06 01:50:30] genewalk.deepwalk - Walks for 38400/44205 nodes complete in 252.18s
INFO: [2021-02-06 01:50:31] genewalk.deepwalk - Walks for 38500/44205 nodes complete in 252.93s
INFO: [2021-02-06 01:50:32] genewalk.deepwalk - Walks for 38600/44205 nodes complete in 253.53s
INFO: [2021-02-06 01:50:32] genewalk.deepwalk - Walks for 38700/44205 nodes complete in 254.08s
INFO: [2021-02-06 01:50:33] genewalk.deepwalk - Walks for 38800/44205 nodes complete in 254.71s
INFO: [2021-02-06 01:50:34] genewalk.deepwalk - Walks for 38900/44205 nodes complete in 255.24s
INFO: [2021-02-06 01:50:34] genewalk.deepwalk - Walks for 39000/44205 nodes complete in 255.76s
INFO: [2021-02-06 01:50:35] genewalk.deepwalk - Walks for 39100/44205 nodes complete in 256.44s
INFO: [2021-02-06 01:50:35] genewalk.deepwalk - Walks for 39200/44205 nodes complete in 256.99s
INFO: [2021-02-06 01:50:36] genewalk.deepwalk - Walks for 39300/44205 nodes complete in 257.67s
INFO: [2021-02-06 01:50:37] genewalk.deepwalk - Walks for 39400/44205 nodes complete in 258.31s
INFO: [2021-02-06 01:50:37] genewalk.deepwalk - Walks for 39500/44205 nodes complete in 258.96s
INFO: [2021-02-06 01:50:39] genewalk.deepwalk - Walks for 39600/44205 nodes complete in 261.12s
INFO: [2021-02-06 01:50:40] genewalk.deepwalk - Walks for 39700/44205 nodes complete in 261.64s
INFO: [2021-02-06 01:50:40] genewalk.deepwalk - Walks for 39800/44205 nodes complete in 262.10s
INFO: [2021-02-06 01:50:41] genewalk.deepwalk - Walks for 39900/44205 nodes complete in 262.52s
INFO: [2021-02-06 01:50:41] genewalk.deepwalk - Walks for 40000/44205 nodes complete in 263.04s
INFO: [2021-02-06 01:50:42] genewalk.deepwalk - Walks for 40100/44205 nodes complete in 263.58s
INFO: [2021-02-06 01:50:42] genewalk.deepwalk - Walks for 40200/44205 nodes complete in 264.08s
INFO: [2021-02-06 01:50:43] genewalk.deepwalk - Walks for 40300/44205 nodes complete in 264.60s
INFO: [2021-02-06 01:50:43] genewalk.deepwalk - Walks for 40400/44205 nodes complete in 265.15s
INFO: [2021-02-06 01:50:44] genewalk.deepwalk - Walks for 40500/44205 nodes complete in 265.71s
INFO: [2021-02-06 01:50:44] genewalk.deepwalk - Walks for 40600/44205 nodes complete in 266.22s
INFO: [2021-02-06 01:50:45] genewalk.deepwalk - Walks for 40700/44205 nodes complete in 266.72s
INFO: [2021-02-06 01:50:46] genewalk.deepwalk - Walks for 40800/44205 nodes complete in 267.23s
INFO: [2021-02-06 01:50:46] genewalk.deepwalk - Walks for 40900/44205 nodes complete in 267.75s
INFO: [2021-02-06 01:50:46] genewalk.deepwalk - Walks for 41000/44205 nodes complete in 268.20s
INFO: [2021-02-06 01:50:47] genewalk.deepwalk - Walks for 41100/44205 nodes complete in 268.71s
INFO: [2021-02-06 01:50:47] genewalk.deepwalk - Walks for 41200/44205 nodes complete in 269.20s
INFO: [2021-02-06 01:50:48] genewalk.deepwalk - Walks for 41300/44205 nodes complete in 269.73s
INFO: [2021-02-06 01:50:49] genewalk.deepwalk - Walks for 41400/44205 nodes complete in 270.26s
INFO: [2021-02-06 01:50:49] genewalk.deepwalk - Walks for 41500/44205 nodes complete in 270.71s
INFO: [2021-02-06 01:50:49] genewalk.deepwalk - Walks for 41600/44205 nodes complete in 271.17s
INFO: [2021-02-06 01:50:50] genewalk.deepwalk - Walks for 41700/44205 nodes complete in 271.66s
INFO: [2021-02-06 01:50:50] genewalk.deepwalk - Walks for 41800/44205 nodes complete in 272.14s
INFO: [2021-02-06 01:50:51] genewalk.deepwalk - Walks for 41900/44205 nodes complete in 272.58s
INFO: [2021-02-06 01:50:51] genewalk.deepwalk - Walks for 42000/44205 nodes complete in 273.03s
INFO: [2021-02-06 01:50:52] genewalk.deepwalk - Walks for 42100/44205 nodes complete in 273.51s
INFO: [2021-02-06 01:50:52] genewalk.deepwalk - Walks for 42200/44205 nodes complete in 273.98s
INFO: [2021-02-06 01:50:53] genewalk.deepwalk - Walks for 42300/44205 nodes complete in 274.45s
INFO: [2021-02-06 01:50:53] genewalk.deepwalk - Walks for 42400/44205 nodes complete in 274.95s
INFO: [2021-02-06 01:50:54] genewalk.deepwalk - Walks for 42500/44205 nodes complete in 275.40s
INFO: [2021-02-06 01:50:54] genewalk.deepwalk - Walks for 42600/44205 nodes complete in 275.68s
INFO: [2021-02-06 01:50:54] genewalk.deepwalk - Walks for 42700/44205 nodes complete in 275.95s
INFO: [2021-02-06 01:50:54] genewalk.deepwalk - Walks for 42800/44205 nodes complete in 276.21s
INFO: [2021-02-06 01:50:55] genewalk.deepwalk - Walks for 42900/44205 nodes complete in 276.48s
INFO: [2021-02-06 01:50:55] genewalk.deepwalk - Walks for 43000/44205 nodes complete in 276.76s
INFO: [2021-02-06 01:50:55] genewalk.deepwalk - Walks for 43100/44205 nodes complete in 277.03s
INFO: [2021-02-06 01:50:56] genewalk.deepwalk - Walks for 43200/44205 nodes complete in 277.29s
INFO: [2021-02-06 01:50:56] genewalk.deepwalk - Walks for 43300/44205 nodes complete in 277.74s
INFO: [2021-02-06 01:50:57] genewalk.deepwalk - Walks for 43400/44205 nodes complete in 278.37s
INFO: [2021-02-06 01:50:57] genewalk.deepwalk - Walks for 43500/44205 nodes complete in 278.89s
INFO: [2021-02-06 01:50:58] genewalk.deepwalk - Walks for 43600/44205 nodes complete in 279.43s
INFO: [2021-02-06 01:50:58] genewalk.deepwalk - Walks for 43700/44205 nodes complete in 279.94s
INFO: [2021-02-06 01:50:59] genewalk.deepwalk - Walks for 43800/44205 nodes complete in 280.43s
